70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
0.0007470977814,0.001446687114,0.001274598205,0.0008902776909,1.00E-05,-0.0004249342463,-0.00234298046,-0.000614785039,0.0009711155031,4.44E-06,-0.0008914790294,0.0008174382771,-5.85E-05,0.0005047601285,3.63E-06,1.63E-06,1.49E-06,-8.19E-05,0.0002125720811,5.07E-07
0.0007969985713,0.00138526395,0.001226282552,0.0008438725587,1.03E-05,-0.0004970142797,-0.002339288207,-0.0005971236559,0.0009418294726,4.37E-06,-0.0009869434924,0.0007396588529,-0.0001514274086,0.0004771564116,3.61E-06,1.74E-06,1.49E-06,-0.0001023770016,0.0001937485981,5.04E-07
0.000800533046,0.001275394201,0.00117929795,0.0007979624523,1.05E-05,-0.0005858778182,-0.002455963462,-0.0005669956786,0.0009079260304,4.30E-06,-0.001052125762,0.0005270252356,-0.0002481074773,0.0004506662576,3.59E-06,1.83E-06,1.49E-06,-0.0001220953388,0.0001762213992,5.03E-07
0.0007482900633,0.001146762072,0.001132239308,0.0007538901201,1.06E-05,-0.0006954110853,-0.002628822835,-0.0005374934325,0.0008717872606,4.23E-06,-0.001084753108,0.0002650009705,-0.0003416167756,0.000425199997,3.55E-06,1.92E-06,1.50E-06,-0.0001399524414,0.0001594602691,5.04E-07
0.0006319442906,0.0009551272682,0.001088373691,0.0007109545067,1.07E-05,-0.0008215781196,-0.002850882127,-0.0005030384523,0.0008342896964,4.16E-06,-0.001108397526,-3.81E-05,-0.000435421478,0.000399857974,3.50E-06,2.02E-06,1.52E-06,-0.0001569660311,0.0001436991688,5.06E-07
0.0004592163847,0.0007401822347,0.001043792848,0.0006685981356,1.07E-05,-0.0009779843917,-0.003050305678,-0.0004609826038,0.0007945867851,4.09E-06,-0.001119428285,-0.0003549707386,-0.0005268328425,0.0003758030966,3.45E-06,2.10E-06,1.55E-06,-0.0001723553661,0.000129102506,5.11E-07
0.000189489471,0.0004672234876,0.0009997456796,0.0006286523179,1.05E-05,-0.001165438852,-0.00318514934,-0.0004148726752,0.0007542677769,4.02E-06,-0.001126962983,-0.0006048307609,-0.0006157607997,0.0003539029918,3.39E-06,2.16E-06,1.58E-06,-0.000186586555,0.0001151984205,5.19E-07
-0.000118472496,0.0001799382299,0.0009572510739,0.0005905312556,1.04E-05,-0.001379385975,-0.003302467926,-0.0003720362344,0.0007133479807,3.95E-06,-0.001153836466,-0.0007889887649,-0.0006998511579,0.0003326444824,3.33E-06,2.21E-06,1.61E-06,-0.000199701957,0.0001021652512,5.29E-07
-0.000523756893,-0.0001451358687,0.0009173052778,0.0005551235346,1.02E-05,-0.001602495653,-0.003369808757,-0.0003286803204,0.0006738356816,3.88E-06,-0.001216687029,-0.0009205928433,-0.0007780304228,0.00031286442,3.27E-06,2.26E-06,1.64E-06,-0.000211748048,9.01E-05,5.42E-07
-0.000936267366,-0.0004663793735,0.0008765812304,0.0005218379693,1.00E-05,-0.001841746659,-0.003422277689,-0.0002822754528,0.0006366850219,3.81E-06,-0.001296720322,-0.0009832091194,-0.0008486786545,0.000294258311,3.20E-06,2.31E-06,1.69E-06,-0.0002228885892,7.87E-05,5.56E-07
-0.001389851246,-0.0007722988152,0.0008388079067,0.0004916349292,9.78E-06,-0.002078222108,-0.003489398139,-0.0002390098542,0.0006019204087,3.73E-06,-0.001409331346,-0.001008711638,-0.000906636156,0.0002773733423,3.14E-06,2.32E-06,1.72E-06,-0.0002326025591,6.78E-05,5.73E-07
-0.00180014963,-0.00105821217,0.0008033764764,0.000464326674,9.53E-06,-0.002316701865,-0.003595060308,-0.0001949280195,0.0005698122613,3.66E-06,-0.001549233949,-0.001044957482,-0.0009577416707,0.0002619340034,3.08E-06,2.33E-06,1.76E-06,-0.0002418683675,5.79E-05,5.89E-07
-0.002185976404,-0.001294288619,0.0007715964791,0.0004388989257,9.23E-06,-0.002536019401,-0.003716410669,-0.0001561669876,0.000540509741,3.58E-06,-0.001691855103,-0.001092828858,-0.001000978848,0.00024767951,3.01E-06,2.33E-06,1.80E-06,-0.0002504732192,4.84E-05,6.08E-07
-0.002503652353,-0.001484470432,0.0007421893986,0.0004161310833,8.93E-06,-0.002754433982,-0.003855414058,-0.0001184759681,0.0005136997902,3.50E-06,-0.001831748001,-0.001188823239,-0.001036463499,0.0002342812726,2.95E-06,2.33E-06,1.84E-06,-0.0002585531764,3.94E-05,6.32E-07
-0.002700035538,-0.001598648122,0.0007162969237,0.0003967213918,8.61E-06,-0.002942630357,-0.004028595284,-8.44E-05,0.0004902736932,3.42E-06,-0.001957227885,-0.001325665075,-0.001065884676,0.0002225949475,2.89E-06,2.30E-06,1.88E-06,-0.0002664106308,3.10E-05,6.68E-07
-0.002770133431,-0.001641465556,0.0006933709596,0.0003800056843,8.30E-06,-0.00310402047,-0.004217598838,-5.42E-05,0.0004699161449,3.35E-06,-0.002063516348,-0.001469840089,-0.001089879146,0.000212154502,2.84E-06,2.26E-06,1.91E-06,-0.0002739863021,2.30E-05,7.13E-07
-0.002733363128,-0.001623134466,0.000673584458,0.0003656273075,7.97E-06,-0.003244637466,-0.004405939932,-2.62E-05,0.0004519595588,3.28E-06,-0.002152494482,-0.001603399135,-0.001109345936,0.000202434999,2.78E-06,2.22E-06,1.94E-06,-0.0002813497824,1.53E-05,7.66E-07
-0.002590224634,-0.001553960881,0.0006571866841,0.0003536831194,7.59E-06,-0.003365238956,-0.004577612941,-1.73E-07,0.0004362860611,3.20E-06,-0.00222954233,-0.001732557753,-0.001125118731,0.000193335324,2.73E-06,2.18E-06,1.97E-06,-0.0002885569637,7.96E-06,8.24E-07
-0.002322572599,-0.001415077314,0.0006443136706,0.0003441419401,7.20E-06,-0.003462774512,-0.004733696822,2.13E-05,0.0004232672546,3.13E-06,-0.002283240533,-0.001837378542,-0.00114195858,0.0001854354937,2.67E-06,2.13E-06,2.00E-06,-0.0002959675372,9.14E-07,8.87E-07
-0.001965841768,-0.001231255919,0.0006344717432,0.0003368568241,6.78E-06,-0.003540721209,-0.004860602879,3.95E-05,0.0004124718582,3.07E-06,-0.00231093752,-0.001924700639,-0.001158234819,0.0001781525977,2.61E-06,2.07E-06,2.01E-06,-0.0003033203923,-6.04E-06,9.44E-07
-0.001574161748,-0.001006138352,0.0006269802591,0.0003311132136,6.35E-06,-0.003603232872,-0.004960803371,5.43E-05,0.000403238845,3.00E-06,-0.002318641062,-0.001989938807,-0.001176319383,0.0001715116323,2.55E-06,2.00E-06,2.03E-06,-0.0003107001021,-1.28E-05,9.96E-07
-0.001134913738,-0.0007609996854,0.0006209208173,0.0003268711753,5.89E-06,-0.003650809822,-0.005012355931,6.65E-05,0.0003954186171,2.94E-06,-0.002300866852,-0.0020463865,-0.001198560316,0.0001654210333,2.49E-06,1.94E-06,2.04E-06,-0.0003182965986,-1.95E-05,1.04E-06
-0.0006954794447,-0.0005103478552,0.0006165985721,0.0003241179602,5.38E-06,-0.003686377733,-0.005028943903,7.58E-05,0.0003891166322,2.88E-06,-0.002257287116,-0.002078093094,-0.001224477582,0.0001596092488,2.43E-06,1.87E-06,2.05E-06,-0.0003259090533,-2.60E-05,1.08E-06
-0.0002975824305,-0.0002642663697,0.0006137716481,0.0003225641392,4.83E-06,-0.003709849786,-0.00498250748,8.17E-05,0.0003838349499,2.82E-06,-0.002175358177,-0.002097704379,-0.001257327364,0.0001539337212,2.38E-06,1.79E-06,2.05E-06,-0.0003333577163,-3.22E-05,1.10E-06
4.11E-05,-1.47E-05,0.0006116032499,0.0003215917506,4.21E-06,-0.003718842122,-0.004910629354,8.57E-05,0.0003792176978,2.76E-06,-0.002075365402,-0.002110755845,-0.00129725113,0.0001486327815,2.32E-06,1.71E-06,2.04E-06,-0.0003409911456,-3.83E-05,1.13E-06
0.000325350627,0.0001904202587,0.0006098936312,0.0003212002217,3.52E-06,-0.003726566394,-0.004766118337,8.72E-05,0.0003754482878,2.70E-06,-0.001935492874,-0.002119444539,-0.001344168066,0.0001433400737,2.26E-06,1.65E-06,2.04E-06,-0.0003484698567,-4.44E-05,1.14E-06
0.0005321211072,0.000381838591,0.0006075091838,0.0003212430317,2.79E-06,-0.003719384471,-0.004585259653,8.62E-05,0.000372031238,2.65E-06,-0.001777492038,-0.00213799226,-0.001391159775,0.0001379254553,2.21E-06,1.58E-06,2.04E-06,-0.0003553147245,-5.04E-05,1.16E-06
0.0006641465342,0.0005292202995,0.0006038821806,0.0003215955995,1.90E-06,-0.003695817535,-0.004344616011,8.17E-05,0.0003688324405,2.60E-06,-0.001598816154,-0.002166162953,-0.001449499608,0.0001321488716,2.15E-06,1.51E-06,2.02E-06,-0.000361736565,-5.62E-05,1.17E-06
0.0007302097489,0.0006400864547,0.000599572911,0.000321957081,9.21E-07,-0.003656767294,-0.004027541059,7.63E-05,0.000365816077,2.54E-06,-0.001402420873,-0.002198445869,-0.001519136065,0.0001261813124,2.10E-06,1.45E-06,2.00E-06,-0.0003677690005,-6.18E-05,1.18E-06
0.000750495171,0.0007209509448,0.000594533391,0.000322233794,-1.53E-07,-0.003601385546,-0.003691877073,7.00E-05,0.0003615674613,2.49E-06,-0.001209902405,-0.002260604105,-0.001593738192,0.000120138687,2.05E-06,1.39E-06,1.98E-06,-0.0003736670934,-6.75E-05,1.18E-06
0.0007356517411,0.0007720996468,0.0005869743418,0.000322194907,-1.33E-06,-0.003533436993,-0.003301891022,6.19E-05,0.0003572746934,2.45E-06,-0.00101843953,-0.002326155154,-0.001680377451,0.0001141770889,2.00E-06,1.33E-06,1.96E-06,-0.0003790504166,-7.29E-05,1.19E-06
0.0006818607073,0.0007951030698,0.0005777842455,0.0003215848496,-2.61E-06,-0.003438416969,-0.002886925688,5.09E-05,0.0003524294953,2.40E-06,-0.000844148787,-0.002404808793,-0.001772934317,0.0001078320462,1.96E-06,1.29E-06,1.94E-06,-0.0003836015702,-7.80E-05,1.19E-06
0.0006141008943,0.0007928762656,0.0005676195841,0.0003206151778,-3.96E-06,-0.003319737926,-0.002480898413,4.10E-05,0.0003472444453,2.35E-06,-0.0006873765905,-0.002481073002,-0.001870895691,0.0001015590508,1.91E-06,1.25E-06,1.91E-06,-0.0003875690651,-8.30E-05,1.19E-06
0.0005305243996,0.0007834563891,0.0005557405754,0.0003191983192,-5.33E-06,-0.003178795117,-0.002069286811,3.19E-05,0.0003419226061,2.31E-06,-0.0005477365157,-0.002546662336,-0.001962956984,9.54E-05,1.87E-06,1.22E-06,1.89E-06,-0.0003912549424,-8.78E-05,1.19E-06
0.0004450106784,0.0007560634384,0.0005424585472,0.0003173281203,-6.71E-06,-0.003012169521,-0.001685499149,2.19E-05,0.0003362273966,2.27E-06,-0.0004244050469,-0.00259739469,-0.002050368041,8.92E-05,1.83E-06,1.19E-06,1.87E-06,-0.0003944997565,-9.22E-05,1.19E-06
0.0003586378909,0.0007236531212,0.0005284259042,0.0003148889658,-8.10E-06,-0.002805376179,-0.001346209824,1.09E-05,0.000330129396,2.22E-06,-0.0003234860262,-0.002626341394,-0.002124341468,8.29E-05,1.79E-06,1.18E-06,1.85E-06,-0.0003971990396,-9.63E-05,1.18E-06
0.0002791036891,0.0006869533583,0.0005141630359,0.0003118111468,-9.41E-06,-0.00255467001,-0.001050736651,1.35E-06,0.0003231865065,2.19E-06,-0.0002385322678,-0.002630828663,-0.002178594618,7.66E-05,1.75E-06,1.18E-06,1.83E-06,-0.0003995074653,-1.00E-04,1.17E-06
0.0002061809349,0.0006483940713,0.0004992614408,0.0003081818033,-1.06E-05,-0.002276407612,-0.0007949399759,-4.71E-06,0.0003158749573,2.15E-06,-0.0001668302175,-0.002620224862,-0.002212108961,7.08E-05,1.71E-06,1.18E-06,1.81E-06,-0.0004014781504,-0.0001034188968,1.16E-06
0.0001420727596,0.0006123171943,0.0004843753489,0.0003040538322,-1.17E-05,-0.0019578062,-0.0005807091102,-1.01E-05,0.0003084099486,2.11E-06,-0.0001081834571,-0.002596561102,-0.002218171687,6.55E-05,1.68E-06,1.19E-06,1.79E-06,-0.0004032851974,-0.0001066586391,1.16E-06
9.04E-05,0.0005788164367,0.000470151485,0.000299330862,-1.27E-05,-0.001606543286,-0.0004133486505,-1.36E-05,0.0003010845373,2.07E-06,-6.46E-05,-0.00256420965,-0.002195235848,6.07E-05,1.64E-06,1.21E-06,1.78E-06,-0.000404738749,-0.0001094648796,1.15E-06
5.15E-05,0.0005490587142,0.0004571632179,0.0002941691944,-1.36E-05,-0.001220181632,-0.0002845895587,-1.48E-05,0.0002947291938,2.04E-06,-3.44E-05,-0.002526466496,-0.002143339066,5.67E-05,1.61E-06,1.24E-06,1.77E-06,-0.0004059839834,-0.0001118183109,1.14E-06
2.30E-05,0.0005241708988,0.0004448675152,0.0002885799251,-1.43E-05,-0.0008290514176,-0.0001814020777,-1.46E-05,0.0002891961853,2.00E-06,-1.40E-05,-0.00248886232,-0.00207027977,5.34E-05,1.57E-06,1.28E-06,1.76E-06,-0.0004070987188,-0.0001138922505,1.14E-06
4.76E-06,0.0005047864951,0.0004336514734,0.0002824263291,-1.49E-05,-0.0004625409222,-9.52E-05,-1.27E-05,0.0002838544505,1.97E-06,-1.08E-06,-0.002454369148,-0.001980824094,5.07E-05,1.54E-06,1.32E-06,1.75E-06,-0.0004080656217,-0.0001157365339,1.13E-06
-2.01E-06,0.0004911862616,0.0004238541674,0.0002758784339,-1.53E-05,-0.0001765328487,-3.05E-05,-9.05E-06,0.0002783560977,1.94E-06,3.02E-06,-0.002429634264,-0.00187689178,4.88E-05,1.51E-06,1.36E-06,1.75E-06,-0.0004089058952,-0.0001171992785,1.12E-06
3.05E-06,0.0004841704209,0.0004151044507,0.0002687144451,-1.55E-05,-0.0003675027445,1.97E-05,-3.15E-06,0.0002716507284,1.90E-06,2.39E-07,-0.002413259419,-0.001761552631,4.77E-05,1.48E-06,1.42E-06,1.76E-06,-0.0004095263718,-0.0001183931182,1.12E-06
1.63E-05,0.0004815807316,0.0004073478227,0.0002613229471,-1.56E-05,-0.0006404534684,5.86E-05,5.01E-06,0.0002647790643,1.87E-06,-6.37E-06,-0.00240391699,-0.001643392352,4.74E-05,1.45E-06,1.48E-06,1.77E-06,-0.0004099973949,-0.0001192616974,1.12E-06
3.71E-05,0.0004832602419,0.0004005278849,0.0002537261882,-1.56E-05,-0.0009177313584,8.91E-05,1.55E-05,0.0002580635223,1.84E-06,-1.52E-05,-0.002402890801,-0.001525365437,4.78E-05,1.43E-06,1.54E-06,1.78E-06,-0.0004103024624,-0.0001198131411,1.12E-06
6.52E-05,0.0004891123961,0.0003947175872,0.000245742248,-1.54E-05,-0.001150642118,0.0001137546523,2.87E-05,0.0002513780334,1.80E-06,-2.66E-05,-0.002406344484,-0.00141064047,4.88E-05,1.40E-06,1.60E-06,1.79E-06,-0.0004104915237,-0.0001201359049,1.12E-06
0.000100685167,0.0004984395525,0.0003887312563,0.0002371970261,-1.51E-05,-0.001309490098,0.0001311007793,4.42E-05,0.0002446952701,1.77E-06,-3.93E-05,-0.002411756713,-0.001308296457,5.02E-05,1.37E-06,1.67E-06,1.82E-06,-0.0004101416577,-0.0001202087226,1.12E-06
0.000140183776,0.0005086961422,0.0003834436424,0.0002286502598,-1.47E-05,-0.001425863113,0.0001426600212,6.16E-05,0.0002389394931,1.74E-06,-5.38E-05,-0.00241709062,-0.001217231298,5.22E-05,1.34E-06,1.73E-06,1.84E-06,-0.0004094878034,-0.0001200165156,1.12E-06
0.0001827675409,0.0005204148519,0.0003779686145,0.0002198432498,-1.42E-05,-0.001494857188,0.0001493363813,8.04E-05,0.0002334719896,1.72E-06,-6.81E-05,-0.002420418665,-0.001137903174,5.46E-05,1.32E-06,1.80E-06,1.86E-06,-0.0004086127667,-0.0001196132649,1.13E-06
0.0002269225812,0.0005325710696,0.0003710774528,0.0002107016681,-1.36E-05,-0.001532344839,0.0001514415849,0.0001021328267,0.0002281026272,1.69E-06,-8.29E-05,-0.002419778866,-0.001072579886,5.71E-05,1.29E-06,1.86E-06,1.88E-06,-0.0004072399425,-0.0001190415123,1.13E-06
0.0002717904282,0.0005416983763,0.0003635343823,0.0002013650703,-1.28E-05,-0.001519147264,0.0001460413085,0.0001269732954,0.0002224939117,1.67E-06,-9.82E-05,-0.002406184959,-0.001022781193,5.98E-05,1.26E-06,1.92E-06,1.91E-06,-0.0004051195484,-0.0001182642809,1.13E-06
0.0003143207087,0.0005496311725,0.0003556407698,0.0001919249032,-1.20E-05,-0.001491387738,0.0001342836953,0.0001503861734,0.0002167717901,1.65E-06,-0.0001157093815,-0.002381622836,-0.0009834932864,6.22E-05,1.24E-06,1.97E-06,1.94E-06,-0.000402320505,-0.0001173261987,1.13E-06
0.0003545227685,0.00055288436,0.0003469544114,0.0001825931532,-1.12E-05,-0.00144247082,0.0001182857895,0.00017445761,0.0002111098865,1.62E-06,-0.0001310229191,-0.00234482158,-0.0009537164855,6.46E-05,1.21E-06,2.03E-06,1.97E-06,-0.0003991500087,-0.0001161039776,1.14E-06
0.0003897591992,0.0005528373291,0.00033673689,0.0001733460038,-1.04E-05,-0.001378766295,9.64E-05,0.0001962819927,0.0002059143379,1.60E-06,-0.0001488499886,-0.002291236895,-0.0009323891448,6.71E-05,1.19E-06,2.08E-06,2.00E-06,-0.0003955738794,-0.0001147563075,1.14E-06
0.0004191921153,0.0005467734354,0.0003258303569,0.0001641753634,-9.59E-06,-0.001303879756,6.84E-05,0.0002175774952,0.0002001584566,1.58E-06,-0.0001675289029,-0.002225487671,-0.0009176203308,6.92E-05,1.17E-06,2.13E-06,2.02E-06,-0.0003913028911,-0.00011327796,1.14E-06
0.0004396900811,0.0005346027478,0.0003148977033,0.0001552974822,-8.77E-06,-0.001224603076,3.72E-05,0.0002343014815,0.0001946431759,1.56E-06,-0.000185263408,-0.002139334583,-0.0008988014889,7.11E-05,1.15E-06,2.16E-06,2.05E-06,-0.0003861917095,-0.0001117296635,1.14E-06
0.0004543193122,0.0005176927133,0.0003023808091,0.0001464863591,-7.97E-06,-0.001138453269,3.18E-06,0.0002505211442,0.0001891843856,1.54E-06,-0.0002048331113,-0.002049066853,-0.0008769446672,7.30E-05,1.12E-06,2.19E-06,2.07E-06,-0.0003805841474,-0.0001101451668,1.15E-06
0.0004604392245,0.0004946126162,0.0002900789565,0.0001380759329,-7.18E-06,-0.001050775341,-3.23E-05,0.0002620482979,0.0001829613705,1.52E-06,-0.0002229686946,-0.001946502139,-0.0008531269552,7.46E-05,1.10E-06,2.23E-06,2.10E-06,-0.0003750065199,-0.0001085486527,1.15E-06
0.0004579354382,0.0004674080272,0.0002776340106,0.000130126949,-6.48E-06,-0.0009633557676,-6.71E-05,0.0002702283475,0.0001770044666,1.50E-06,-0.000240470021,-0.001837546617,-0.0008217080635,7.59E-05,1.08E-06,2.25E-06,2.12E-06,-0.0003690574693,-0.0001069526632,1.15E-06
0.0004472302374,0.0004343011012,0.0002656333443,0.0001226708406,-5.87E-06,-0.0008777215021,-9.98E-05,0.0002742460068,0.0001708980608,1.48E-06,-0.000257149856,-0.001730566013,-0.0007838567974,7.69E-05,1.06E-06,2.26E-06,2.14E-06,-0.0003632847365,-0.0001054139425,1.16E-06
0.0004306697655,0.0004010010371,0.0002532571158,0.0001157799246,-5.28E-06,-0.0007979604803,-0.000130914698,0.0002772601029,0.0001650080448,1.46E-06,-0.0002695843547,-0.001618478501,-0.0007349656655,7.77E-05,1.04E-06,2.27E-06,2.16E-06,-0.0003570064252,-0.0001039545473,1.16E-06
0.000408757638,0.000364064141,0.0002417459486,0.0001093612077,-4.77E-06,-0.0007230103162,-0.0001558324239,0.0002779753421,0.0001595683378,1.43E-06,-0.0002803626199,-0.001509684127,-0.00068112729,7.83E-05,1.03E-06,2.28E-06,2.18E-06,-0.000350959818,-0.0001025762115,1.16E-06
0.000383799772,0.000328308361,0.0002309639821,0.000103519422,-4.34E-06,-0.0006581855806,-0.0001770558393,0.0002757864753,0.0001542459054,1.41E-06,-0.0002862731014,-0.001408640155,-0.0006232929668,7.88E-05,1.01E-06,2.28E-06,2.19E-06,-0.0003453754552,-0.0001013229387,1.16E-06
0.0003553359421,0.0002959571923,0.0002212100066,9.84E-05,-3.98E-06,-0.0006026747074,-0.0001925577447,0.0002714237742,0.0001492666055,1.39E-06,-0.0002875556096,-0.00131730788,-0.0005632634087,7.91E-05,9.91E-07,2.26E-06,2.19E-06,-0.0003402797993,-0.0001001814585,1.16E-06
0.0003278770818,0.0002655581908,0.0002124068108,9.38E-05,-3.69E-06,-0.0005538478519,-0.0002043432751,0.000266117465,0.0001448391464,1.37E-06,-0.0002837333738,-0.001229482495,-0.0005041063346,7.94E-05,9.75E-07,2.25E-06,2.19E-06,-0.0003358477667,-9.90E-05,1.16E-06
0.000301886055,0.000239115611,0.0002042616602,8.97E-05,-3.45E-06,-0.000511971914,-0.0002087091085,0.0002608085158,0.0001407416154,1.35E-06,-0.0002753686413,-0.001149678557,-0.0004463006304,7.97E-05,9.58E-07,2.23E-06,2.20E-06,-0.0003320507777,-9.81E-05,1.15E-06
0.0002782001424,0.0002172841273,0.0001971854842,8.63E-05,-3.26E-06,-0.0004778505184,-0.0002097387223,0.0002551354433,0.0001370220922,1.33E-06,-0.0002617114229,-0.001079292722,-0.0003913559667,8.00E-05,9.42E-07,2.21E-06,2.20E-06,-0.0003289195582,-9.74E-05,1.14E-06
0.0002580700482,0.0002030469109,0.0001913826726,8.35E-05,-3.17E-06,-0.0004519006781,-0.0002049398934,0.0002487200649,0.0001338789536,1.31E-06,-0.0002421782096,-0.001020225744,-0.0003423621034,8.02E-05,9.27E-07,2.18E-06,2.19E-06,-0.0003267123124,-9.71E-05,1.14E-06
0.0002414404373,0.0001911103596,0.0001865319772,8.13E-05,-3.10E-06,-0.0004302585461,-0.0001984008276,0.0002431464685,0.0001311789809,1.29E-06,-0.0002192911596,-0.0009696093675,-0.0002972932785,8.06E-05,9.12E-07,2.14E-06,2.17E-06,-0.000325375337,-9.70E-05,1.13E-06
0.0002281325657,0.0001859832714,0.0001824670943,7.95E-05,-3.09E-06,-0.0004134086702,-0.0001874614285,0.0002365629427,0.0001287999024,1.27E-06,-0.0001927775664,-0.0009261997187,-0.0002578471827,8.09E-05,8.98E-07,2.11E-06,2.16E-06,-0.0003246748776,-9.71E-05,1.12E-06
0.0002170884196,0.0001844516277,0.0001792069169,7.81E-05,-3.13E-06,-0.0004006446561,-0.0001744737678,0.0002300677048,0.0001267256117,1.26E-06,-0.0001637386069,-0.0008904344493,-0.0002245943959,8.13E-05,8.84E-07,2.07E-06,2.15E-06,-0.0003246334361,-9.76E-05,1.11E-06
0.0002092024537,0.0001862891655,0.0001768409928,7.73E-05,-3.20E-06,-0.0003925710772,-0.0001587026274,0.0002237596234,0.0001250556279,1.24E-06,-0.0001322710442,-0.0008658370701,-0.0001986652957,8.17E-05,8.70E-07,2.02E-06,2.12E-06,-0.0003256383787,-9.84E-05,1.10E-06
0.000202869742,0.0001899750734,0.0001748975988,7.67E-05,-3.31E-06,-0.0003874638524,-0.0001416826819,0.0002170676296,0.0001235710917,1.22E-06,-0.0001010975121,-0.0008462374344,-0.0001782223264,8.22E-05,8.57E-07,1.97E-06,2.09E-06,-0.0003272646846,-9.94E-05,1.09E-06
0.0001978887371,0.0001928430374,0.0001733571799,7.64E-05,-3.44E-06,-0.0003827815753,-0.0001237885768,0.0002102712487,0.0001222226871,1.20E-06,-6.97E-05,-0.0008315123383,-0.0001637020724,8.27E-05,8.44E-07,1.93E-06,2.07E-06,-0.0003294160846,-0.0001004362237,1.08E-06
0.0001911684747,0.0001973781432,0.0001721083016,7.63E-05,-3.56E-06,-0.000379870331,-0.0001053747102,0.0002027701609,0.0001209796068,1.19E-06,-3.93E-05,-0.0008216149159,-0.0001542226817,8.32E-05,8.32E-07,1.88E-06,2.04E-06,-0.0003320938811,-0.0001016429239,1.07E-06
0.0001847122091,0.0002005470734,0.0001711405797,7.64E-05,-3.69E-06,-0.0003782246286,-8.76E-05,0.0001946493781,0.0001198774926,1.17E-06,-1.24E-05,-0.0008208007658,-0.0001513021102,8.36E-05,8.20E-07,1.82E-06,2.00E-06,-0.0003353717185,-0.000103074107,1.05E-06
0.0001763000622,0.0002007309996,0.000170190918,7.67E-05,-3.80E-06,-0.0003763312824,-7.10E-05,0.000186146442,0.0001188406781,1.16E-06,9.76E-06,-0.0008205308664,-0.0001525003013,8.41E-05,8.08E-07,1.76E-06,1.96E-06,-0.0003388106119,-0.0001046950463,1.04E-06
0.0001673035103,0.0002017674255,0.000168886637,7.69E-05,-3.91E-06,-0.0003729991148,-5.43E-05,0.0001771898314,0.0001178366805,1.14E-06,3.03E-05,-0.0008209170285,-0.0001563155058,8.43E-05,7.96E-07,1.71E-06,1.93E-06,-0.0003422126811,-0.0001064626683,1.03E-06
0.0001557144626,0.0001982241359,0.0001674388479,7.72E-05,-4.02E-06,-0.0003681998776,-3.99E-05,0.0001679083541,0.0001168057352,1.12E-06,4.52E-05,-0.0008242450548,-0.0001633033839,8.45E-05,7.85E-07,1.65E-06,1.89E-06,-0.0003457363363,-0.0001082767416,1.01E-06
0.0001436010287,0.000193955716,0.0001657256721,7.75E-05,-4.08E-06,-0.0003610616533,-2.68E-05,0.0001576533034,0.0001155573088,1.11E-06,5.58E-05,-0.0008250289493,-0.0001738187324,8.45E-05,7.74E-07,1.59E-06,1.85E-06,-0.000349348505,-0.0001102740893,9.96E-07
0.0001293302333,0.0001868423286,0.0001635127042,7.77E-05,-4.14E-06,-0.0003530319206,-1.53E-05,0.0001471610009,0.0001140329409,1.10E-06,6.31E-05,-0.0008254667064,-0.0001865144745,8.44E-05,7.63E-07,1.53E-06,1.80E-06,-0.0003529016667,-0.0001124015506,9.80E-07
0.0001151991669,0.0001793054461,0.0001607518206,7.77E-05,-4.14E-06,-0.0003436774788,-6.60E-06,0.000136472269,0.000112461284,1.08E-06,6.43E-05,-0.0008242715526,-0.0001993831551,8.42E-05,7.53E-07,1.47E-06,1.76E-06,-0.0003561236922,-0.0001144982214,9.64E-07
0.0001000666505,0.0001694491079,0.0001576392402,7.76E-05,-4.11E-06,-0.0003334464453,1.80E-06,0.0001256477561,0.0001108824031,1.07E-06,6.44E-05,-0.0008181058014,-0.000211700729,8.39E-05,7.43E-07,1.42E-06,1.72E-06,-0.0003588875612,-0.000116653509,9.48E-07
8.51E-05,0.0001592841488,0.0001540935172,7.73E-05,-4.07E-06,-0.0003216674701,7.90E-06,0.0001146881622,0.0001092749108,1.06E-06,6.02E-05,-0.0008120786359,-0.0002237571107,8.35E-05,7.33E-07,1.36E-06,1.67E-06,-0.0003613845576,-0.0001188707091,9.32E-07
7.06E-05,0.0001486671379,0.0001498035327,7.69E-05,-3.99E-06,-0.0003070648881,1.20E-05,0.0001039492789,0.0001073790509,1.05E-06,5.32E-05,-0.0007973984149,-0.000235177915,8.29E-05,7.24E-07,1.30E-06,1.62E-06,-0.0003635404503,-0.0001209056435,9.16E-07
5.70E-05,0.0001377293493,0.0001452178361,7.62E-05,-3.93E-06,-0.0002893116221,1.57E-05,9.35E-05,0.0001052475094,1.05E-06,4.62E-05,-0.0007816123788,-0.0002438458745,8.22E-05,7.15E-07,1.24E-06,1.57E-06,-0.0003653442942,-0.00012257294,9.02E-07
4.43E-05,0.0001272972641,0.0001403540121,7.53E-05,-3.84E-06,-0.0002689680491,1.74E-05,8.35E-05,0.0001029111555,1.04E-06,3.77E-05,-0.0007631394314,-0.0002495752301,8.13E-05,7.06E-07,1.18E-06,1.53E-06,-0.0003666308698,-0.0001242060594,8.87E-07
